Date,000001.SS_Open,000001.SS_High,000001.SS_Low,000001.SS_Close,000001.SS_Volume,BA_Open,BA_High,BA_Low,BA_Close,BA_Volume,BRICS_Views,BRICS_7D_Momentum,BRICS_30D_Shock,CL=F_Open,CL=F_High,CL=F_Low,CL=F_Close,CL=F_Volume,Cyberwarfare_Views,Cyberwarfare_7D_Momentum,Cyberwarfare_30D_Shock,Economic_sanctions_Views,Economic_sanctions_7D_Momentum,Economic_sanctions_30D_Shock,GC=F_Open,GC=F_High,GC=F_Low,GC=F_Close,GC=F_Volume,GD_Open,GD_High,GD_Low,GD_Close,GD_Volume,Inflation_Views,Inflation_7D_Momentum,Inflation_30D_Shock,LMT_Open,LMT_High,LMT_Low,LMT_Close,LMT_Volume,NATO_Views,NATO_7D_Momentum,NATO_30D_Shock,NG=F_Open,NG=F_High,NG=F_Low,NG=F_Close,NG=F_Volume,NOC_Open,NOC_High,NOC_Low,NOC_Close,NOC_Volume,Nuclear_weapon_Views,Nuclear_weapon_7D_Momentum,Nuclear_weapon_30D_Shock,OPEC_Views,OPEC_7D_Momentum,OPEC_30D_Shock,Recession_Views,Recession_7D_Momentum,Recession_30D_Shock,RTX_Open,RTX_High,RTX_Low,RTX_Close,RTX_Volume,Semiconductor_Views,Semiconductor_7D_Momentum,Semiconductor_30D_Shock,South_China_Sea_Views,South_China_Sea_7D_Momentum,South_China_Sea_30D_Shock,Taiwan_Strait_Views,Taiwan_Strait_7D_Momentum,Taiwan_Strait_30D_Shock,United_States_Armed_Forces_Views,United_States_Armed_Forces_7D_Momentum,United_States_Armed_Forces_30D_Shock,URA_Open,URA_High,URA_Low,URA_Close,URA_Volume,Vladimir_Putin_Views,Vladimir_Putin_7D_Momentum,Vladimir_Putin_30D_Shock,World_War_III_Views,World_War_III_7D_Momentum,World_War_III_30D_Shock,Xi_Jinping_Views,Xi_Jinping_7D_Momentum,Xi_Jinping_30D_Shock,ZW=F_Open,ZW=F_High,ZW=F_Low,ZW=F_Close,ZW=F_Volume,^FTSE_Open,^FTSE_High,^FTSE_Low,^FTSE_Close,^FTSE_Volume,^GSPC_Open,^GSPC_High,^GSPC_Low,^GSPC_Close,^GSPC_Volume,^N225_Open,^N225_High,^N225_Low,^N225_Close,^N225_Volume
2024-03-17,3031.523,3056.447,3023.215,3054.6357,360300.0,180.99,184.18,180.91,182.53,10800700.0,9723.0,0.1424,-0.3327,81.14,81.45,80.49,81.04,185078.0,484.0,-0.16695,-1.14951,307.0,-0.12784,-1.52189,2161.7,2161.7,2157.3,2157.3,100.0,263.32413,266.3052,263.32413,264.65118,1305900.0,2251.0,-0.03016,-1.57314,410.8562,415.65576,410.8562,413.3888,5151300.0,18155.0,-0.34252,-0.44657,1.757,1.774,1.646,1.655,154729.0,443.01965,449.31833,443.01965,446.764,1000000.0,5787.0005,-0.08981,-0.0824,2412.0,-0.01107,-0.7377,851.0,-0.42809,-0.67189,87.61691,89.56074,87.61691,89.42602,35743600.0,2281.0,-0.02646,-0.77886,1334.0,-0.01185,0.1954,285.0,0.04396,-1.02127,3810.0,-0.00105,-1.12809,25.70937,26.27574,25.46796,25.89506,3542500.0,80907.0,3.05488,2.97153,4545.0,0.07752,-0.11529,8138.0,0.01522,-0.1699,532.0,537.5,526.75,528.5,40453.0,7743.2,7761.1,7727.4,7727.4,2813498400.0,5123.31,5136.86,5104.35,5117.09,7753670000.0,38548.16,38808.68,38519.94,38707.64,167100000.0
2024-03-18,3057.209,3085.312,3055.922,3084.926,406700.0,180.26,181.19,177.52,179.84,9497800.0,8872.0,-0.07862,-0.98482,81.03,83.09,81.01,82.72,84718.0,560.0,-0.14242,-0.24977,444.0,-0.07692,-0.36057,2146.2,2160.7,2146.2,2160.7,21.0,265.40128,267.0649,264.13196,266.94952,865300.0,2545.0,-0.05002,-0.8796,413.3888,413.64487,409.46188,410.90363,965300.0,19172.0,-0.52029,-0.41745,1.689,1.762,1.684,1.703,137349.0,446.03836,448.47656,444.15164,447.38327,540800.0,5740.0,-0.3713,-0.09703,2877.0,0.04771,0.1798,1086.0,0.03626,-0.66142,89.33941,90.37869,88.86789,89.93604,7075400.5,2800.0,-0.08076,-0.40408,1553.0,0.07326,0.86156,315.0,-0.1,-0.44792,3685.0,-0.02924,-1.06155,26.14575,26.31288,25.75579,26.1736,2646200.0,144918.0,5.90316,4.37924,7139.0005,0.47166,3.96693,9766.0,0.1206,2.17476,531.25,544.0,527.0,542.75,57975.0,7727.4,7750.2,7714.9,7722.6,1034442400.0,5154.77,5175.6,5145.47,5149.42,4036220000.0,38960.99,39769.11,38935.47,39740.44,128699990.0
2024-03-19,3077.9807,3090.0457,3062.628,3062.756,384099.97,180.11,181.86,179.74,181.14,7648000.0,8793.0,-0.04247,-1.02089,82.85,83.85,82.39,83.47,76814.0,614.0,-0.03307,0.5888,516.0,-0.02642,0.21117,2156.1,2156.3,2156.1,2156.3,12.0,268.41113,269.59396,267.0745,268.9689,703499.94,2815.0,-0.13358,-0.27921,412.84818,414.78317,411.64355,414.68832,898700.0,15687.0,-0.48992,-0.54317,1.717,1.769,1.701,1.744,128064.0,449.90857,452.32745,447.6155,452.3081,726800.0,4974.0,-0.26213,-0.65755,2995.0,0.03885,0.3787,1068.0,0.0047,-0.68379,90.88869,91.79326,90.48454,91.28324,7998800.0,3051.0,-0.15927,-0.22717,1512.0,0.01205,0.67711,340.0,-0.09574,0.04151,3887.0,0.07733,-0.98166,25.99719,25.99719,25.35655,25.80221,3554300.0,81168.0,2.86,1.67291,4827.0,0.07818,0.15518,9092.0,0.10851,1.18191,542.75,553.75,539.0,552.5,52071.996,7722.6,7739.7007,7699.6,7738.2993,1085005200.0,5139.09,5180.31,5131.59,5178.51,4031760000.0,39622.58,40003.6,39407.5,40003.6,134700000.0
2024-03-20,3058.648,3081.755,3056.645,3079.686,349200.0,178.99,188.3,178.6,187.78,12770000.0,8068.9995,-0.1621,-1.61344,83.2,83.21,81.44,81.68,351161.03,577.0,-0.0541,0.06306,439.0,-0.23519,-0.43121,2157.3,2185.9,2150.9,2157.9,17.0,269.25748,272.12314,268.59393,271.70963,1043399.94,2720.0,-0.12201,-0.46608,414.53653,418.26425,414.09073,417.7426,844999.94,13999.0,-0.45493,-0.60195,1.75,1.765,1.686,1.699,115068.0,453.42075,456.11053,451.47595,455.47192,617300.0,4829.0,-0.32556,-0.7266,2572.0,-0.06879,-0.48888,1404.0,0.22406,-0.09793,91.41797,91.91836,90.78285,91.27362,7854200.0,3697.0,-0.59342,0.24792,1349.0,-0.09097,0.11578,402.0,0.08065,1.2389,3849.0,0.01476,-0.92042,25.91363,26.76782,25.57938,26.64712,3408900.0,53763.0,0.3875,0.59542,4340.0,-0.0524,-0.62069,8781.0,0.05427,0.69221,551.75,553.0,537.0,545.0,52836.0,7738.2993,7749.4,7711.5,7737.4,1032409800.0,5181.69,5226.19,5171.55,5224.62,4064850000.0,39622.58,40003.6,39407.5,40003.6,134700000.0
2024-03-21,3084.412,3090.0508,3069.272,3077.113,366900.03,189.79,190.38,187.55,187.7,7436400.0,8549.0,-0.10892,-1.16193,81.49,81.92,80.3,81.07,266860.0,516.0,-0.21221,-0.76963,388.0,-0.32756,-0.80748,2207.0,2211.6,2182.4,2182.4,63.0,272.4885,273.8252,270.43063,270.54602,1084100.0,2715.0,-0.05696,-0.43491,418.64368,421.0435,416.7181,420.35104,912100.0,13584.0,-0.37334,-0.61469,1.699,1.713,1.651,1.683,77701.0,456.6234,458.1908,452.13397,452.31775,798000.0,4792.0,-0.48077,-0.71335,2562.0,-0.05146,-0.49405,1836.0,0.81244,0.88352,91.41797,91.88949,90.53266,90.70587,6477500.5,3482.0,-0.3823,0.06912,1147.0,-0.26285,-0.56225,448.0,0.19786,1.9541,3839.0,0.00052,-0.86107,26.93495,27.04636,26.63784,26.86996,2138200.0,42094.0,-0.1243,0.1445,5039.0,0.13083,0.52709,8550.0,0.03536,0.34114,546.0,552.5,540.25,546.75,43716.0,7737.4,7901.8,7737.4,7882.6,1352537900.0,5253.43,5261.1,5240.66,5241.53,4207730000.0,40511.55,40823.32,40452.19,40815.66,157200000.0
2024-03-22,3070.548,3073.206,3027.762,3048.034,394699.97,188.75,192.94,188.19,188.85,7827000.0,7868.0,-0.0302,-1.71487,80.84,81.45,80.42,80.63,231101.02,496.0,-0.14777,-0.99591,407.0,-0.2449,-0.60136,2179.2,2179.6,2157.5,2158.1,19.0,271.498,272.34424,270.34406,270.3729,730600.0,2162.0,-0.1675,-1.62622,421.62207,423.282,420.8348,422.9311,1008300.06,12867.0,-0.30595,-0.63747,1.684,1.712,1.647,1.659,44514.0,453.74973,455.99445,452.4242,453.53687,615400.0,5210.0,-0.12949,-0.33368,2363.0,-0.05857,-0.86082,1094.0,0.12436,-0.66089,90.63851,92.21667,90.63851,91.93761,6802000.0,2727.0,-0.11028,-0.50793,1087.0,-0.13317,-0.7625,360.0,0.2766,0.40318,3967.0,0.06382,-0.79658,26.89781,27.12993,26.57285,26.7864,1703800.0,42975.0,-0.16412,0.17,5695.0005,0.27319,1.54871,8588.0,0.04617,0.37849,548.5,559.25,539.5,554.75,58439.0,7882.6,7961.4,7882.2,7930.9,1056237300.0,5242.48,5246.09,5229.87,5234.18,3374700000.0,40942.88,41087.75,40714.14,40888.43,136100000.0
2024-03-23,3070.548,3073.206,3027.762,3048.034,394699.97,188.75,192.94,188.19,188.85,7827000.0,7220.0,-0.41444,-2.18037,80.84,81.45,80.42,80.63,231101.02,554.0,0.22296,-0.11142,318.0,0.17778,-1.27285,2179.2,2179.6,2157.5,2158.1,19.0,271.498,272.34424,270.34406,270.3729,730600.0,1801.0,-0.22538,-2.16976,421.62207,423.282,420.8348,422.9311,1008300.06,11480.0,-0.28442,-0.68213,1.684,1.712,1.647,1.659,44514.0,453.74973,455.99445,452.4242,453.53687,615400.0,5496.9995,-0.00163,-0.09512,1789.0,-0.31508,-1.84196,938.0,0.15233,-1.09209,90.63851,92.21667,90.63851,91.93761,6802000.0,2216.0,-0.04688,-0.86655,1277.0,-0.18611,-0.14123,331.0,0.10333,-0.16378,13256.0,2.84232,-0.1804,26.89781,27.12993,26.57285,26.7864,1703800.0,51941.004,0.30765,0.49949,5816.9995,0.35721,1.62525,8075.0005,0.02592,-0.37515,548.5,559.25,539.5,554.75,58439.0,7882.6,7961.4,7882.2,7930.9,1056237300.0,5242.48,5246.09,5229.87,5234.18,3374700000.0,40942.88,41087.75,40714.14,40888.43,136100000.0
2024-03-24,3070.548,3073.206,3027.762,3048.034,394699.97,188.75,192.94,188.19,188.85,7827000.0,7062.0,-0.27368,-2.07409,80.84,81.45,80.42,80.63,231101.02,522.0,0.07851,-0.55425,318.0,0.03583,-1.3318,2179.2,2179.6,2157.5,2158.1,19.0,271.498,272.34424,270.34406,270.3729,730600.0,1852.0,-0.17725,-1.85861,421.62207,423.282,420.8348,422.9311,1008300.06,13045.0,-0.28147,-0.62365,1.684,1.712,1.647,1.659,44514.0,453.74973,455.99445,452.4242,453.53687,615400.0,6160.9995,0.06463,0.44194,1987.0,-0.1762,-1.39718,924.0,0.08578,-1.08344,90.63851,92.21667,90.63851,91.93761,6802000.0,2184.0,-0.04253,-0.86466,1433.0,0.07421,0.35003,305.0,0.07018,-0.69046,31111.0,7.16562,0.97558,26.89781,27.12993,26.57285,26.7864,1703800.0,42293.0,-0.47726,0.11513,5928.9995,0.30451,1.64509,8590.0,0.05554,0.35436,548.5,559.25,539.5,554.75,58439.0,7882.6,7961.4,7882.2,7930.9,1056237300.0,5242.48,5246.09,5229.87,5234.18,3374700000.0,40942.88,41087.75,40714.14,40888.43,136100000.0
2024-03-25,3040.5012,3065.2612,3026.306,3026.306,387500.0,196.01,196.18,189.5,191.41,12953000.0,8190.0,-0.07687,-0.99285,80.85,82.48,80.59,81.95,300360.0,559.0,-0.00179,-0.04702,739.0,0.66441,2.40137,2166.2,2179.4,2166.2,2174.8,79.0,270.15173,270.6518,267.7092,268.27655,776500.0,2208.0,-0.13242,-1.13436,424.8091,425.4636,421.9161,423.33887,775000.0,20093.0,0.04804,-0.37899,1.664,1.675,1.589,1.615,84776.0,456.02344,456.68137,452.72412,454.08835,446900.03,5739.0005,-0.00017,0.06257,2892.0,0.00521,0.23125,1068.0,-0.01657,-0.58727,92.10119,92.6112,91.67777,92.0242,5229300.0,2511.0,-0.10321,-0.63089,1651.0,0.0631,1.02907,396.0,0.25714,1.18503,35235.0,8.56174,1.24995,26.86067,27.22278,26.33144,26.35001,2043299.9,47511.0,-0.67215,0.29629,5884.9995,-0.17565,1.467,10272.0,0.05181,2.49861,559.0,567.0,549.5,555.0,63146.996,7930.9,7939.4,7891.7007,7917.6,1070739800.0,5219.52,5229.09,5216.09,5218.19,3331359700.0,40798.96,40837.18,40414.12,40414.12,101500000.0
2024-03-26,3026.922,3036.4937,3006.2603,3031.481,345900.0,192.02,192.03,186.81,187.5,8972200.0,8430.0,-0.04128,-0.72958,81.94,82.36,81.22,81.62,235845.0,497.0,-0.19055,-1.00621,384.0,-0.25581,-0.68136,2182.7,2182.7,2175.6,2175.6,202373.0,268.11313,269.6998,267.67078,267.67078,567700.0,2240.0,-0.20426,-1.02059,423.51913,425.52997,422.912,423.0353,766700.0,13421.0,-0.14445,-0.61946,1.608,1.647,1.481,1.575,123173.0,454.26257,457.707,453.39175,454.65924,503900.0,5181.0,0.04162,-0.39548,3343.0,0.11619,1.0308,1043.0,-0.02341,-0.61677,92.02421,92.90952,91.9761,92.438,5474300.0,2468.0,-0.19108,-0.67494,1965.0,0.2996,1.95355,396.0,0.16471,1.11056,30851.998,6.93723,0.9984,26.40572,26.66569,26.00648,26.35001,1594600.0,33991.0,-0.58123,-0.23661,5229.0,0.08328,0.48746,8574.0,-0.05697,0.12473,555.0,557.5,542.75,543.5,39839.0,7917.6,7934.4,7892.0996,7931.0005,1278455600.0,5228.85,5235.16,5203.42,5203.58,3871790300.0,40345.04,40529.53,40280.85,40398.03,101400010.0
2024-03-27,3026.814,3030.45,2993.139,2993.139,343200.0,188.84,191.99,188.33,191.95,7372800.0,8235.0,0.02057,-0.84448,81.29,81.74,80.55,81.35,249963.98,1379.0,1.38995,4.86793,353.0,-0.1959,-0.88949,2179.4,2196.2,2172.1,2190.6,31200.0,268.83435,271.1134,268.24777,271.08456,746000.0,2448.0,-0.1,-0.56131,424.8281,433.583,424.8091,433.27,1277700.0,14527.0,0.03772,-0.52946,1.789,1.789,1.704,1.718,144888.0,457.48447,462.38025,456.64273,461.86743,823099.94,4579.0,-0.05177,-0.8726,2789.0,0.08437,-0.07812,1020.0,-0.2735,-0.64211,92.79405,93.82371,92.69782,93.77559,7267800.0,2580.0,-0.30214,-0.57485,1366.0,0.0126,-0.11165,355.0,-0.11692,0.21942,6160.9995,0.60068,-0.57249,26.35001,26.54499,26.07147,26.51714,2032800.1,27011.0,-0.49759,-0.5093,5065.0,0.16705,0.24045,10116.0,0.15203,2.21942,543.25,549.5,538.5,547.5,40131.0,7931.0005,7938.0996,7892.9995,7932.0,1017867700.0,5226.31,5249.26,5213.92,5248.49,3850500400.0,40517.17,40979.36,40452.21,40762.73,121299990.0
2024-03-28,2988.59,3033.367,2984.12,3010.664,353200.0,192.0,193.38,191.2,192.99,4471700.0,7654.0,-0.10469,-1.28134,81.71,83.21,81.52,83.17,293774.0,1276.0,1.47287,3.25604,947.0,1.44072,3.37886,2193.6,2234.1,2187.1,2217.4,2040.0,271.7577,272.28656,270.4883,271.6519,644500.0,2493.0,-0.08177,-0.42291,433.28897,433.583,430.5857,431.4583,1119500.0,12952.0,-0.04653,-0.5392,1.717,1.786,1.686,1.763,155745.0,463.45425,465.14743,462.4867,463.12527,632500.0,5067.0,0.05739,-0.45252,2781.0,0.08548,-0.09803,1207.0,-0.34259,0.0701,94.00653,94.38183,93.79483,93.85256,10701000.0,2522.0,-0.2757,-0.5948,1609.0,0.40279,0.67669,401.0,-0.10491,1.2108,4466.0,0.16332,-0.63617,26.66569,26.98137,26.47071,26.76782,2092000.0,27756.002,-0.34062,-0.48566,5902.0,0.17126,1.34106,10331.0,0.2083,2.23385,546.5,568.5,544.5,560.25,72671.0,7932.0,7975.4,7931.4,7952.6,1051189700.0,5248.03,5264.85,5245.82,5254.35,3998270000.0,40324.42,40482.02,40054.06,40168.07,135600000.0
2024-03-29,3008.376,3041.2983,3008.167,3041.167,334800.0,192.0,193.38,191.2,192.99,4471700.0,7084.9995,-0.09952,-1.6417,81.71,83.21,81.52,83.17,293774.0,585.0,0.17944,-0.10978,356.0,-0.12531,-0.71831,2193.6,2234.1,2187.1,2217.4,2040.0,271.7577,272.28656,270.4883,271.6519,644500.0,2012.0,-0.06938,-1.34525,433.28897,433.583,430.5857,431.4583,1119500.0,13025.999,0.01236,-0.50868,1.717,1.786,1.686,1.763,155745.0,463.45425,465.14743,462.4867,463.12527,632500.0,5137.0,-0.01401,-0.39089,2337.0,-0.011,-0.92276,841.0,-0.23126,-1.27557,94.00653,94.38183,93.79483,93.85256,10701000.0,1983.0,-0.27283,-0.95266,1277.0,0.17479,-0.50059,396.0,0.1,1.05652,3674.0,-0.07386,-0.64119,26.66569,26.98137,26.47071,26.76782,2092000.0,32485.0,-0.2441,-0.31145,4881.0,-0.14293,-0.08956,7803.0005,-0.09141,-0.88704,546.5,568.5,544.5,560.25,72671.0,7932.0,7975.4,7931.4,7952.6,1051189700.0,5248.03,5264.85,5245.82,5254.35,3998270000.0,40277.45,40521.71,40268.11,40369.44,122000000.0
2024-03-30,3008.376,3041.2983,3008.167,3041.167,334800.0,192.0,193.38,191.2,192.99,4471700.0,7035.0005,-0.02562,-1.54915,81.71,83.21,81.52,83.17,293774.0,613.0,0.1065,0.01238,287.0,-0.09748,-1.12663,2193.6,2234.1,2187.1,2217.4,2040.0,271.7577,272.28656,270.4883,271.6519,644500.0,1856.0,0.03054,-1.54482,433.28897,433.583,430.5857,431.4583,1119500.0,11021.0,-0.03998,-0.56479,1.717,1.786,1.686,1.763,155745.0,463.45425,465.14743,462.4867,463.12527,632500.0,4881.0,-0.11206,-0.59791,2138.0,0.19508,-1.23784,804.0,-0.14286,-1.33871,94.00653,94.38183,93.79483,93.85256,10701000.0,1931.0,-0.12861,-0.93028,1233.0,-0.03446,-0.68774,244.0,-0.26284,-2.05724,3517.0,-0.73469,-0.60277,26.66569,26.98137,26.47071,26.76782,2092000.0,20173.0,-0.61162,-0.7709,5079.0,-0.12687,0.22461,7614.0,-0.05709,-1.07105,546.5,568.5,544.5,560.25,72671.0,7932.0,7975.4,7931.4,7952.6,1051189700.0,5248.03,5264.85,5245.82,5254.35,3998270000.0,40277.45,40521.71,40268.11,40369.44,122000000.0
2024-03-31,3008.376,3041.2983,3008.167,3041.167,334800.0,192.0,193.38,191.2,192.99,4471700.0,6986.0,-0.01076,-1.46867,81.71,83.21,81.52,83.17,293774.0,451.0,-0.13602,-0.76435,246.0,-0.22642,-1.31952,2193.6,2234.1,2187.1,2217.4,2040.0,271.7577,272.28656,270.4883,271.6519,644500.0,1862.0,0.0054,-1.41722,433.28897,433.583,430.5857,431.4583,1119500.0,11052.0,-0.15278,-0.54973,1.717,1.786,1.686,1.763,155745.0,463.45425,465.14743,462.4867,463.12527,632500.0,5612.9995,-0.08895,0.01925,2205.0,0.10971,-1.08317,915.0,-0.00974,-0.83339,94.00653,94.38183,93.79483,93.85256,10701000.0,1916.0,-0.12271,-0.8804,1165.0,-0.18702,-0.9448,290.0,-0.04918,-1.06405,3475.0,-0.8883,-0.55665,26.66569,26.98137,26.47071,26.76782,2092000.0,22086.0,-0.47779,-0.66714,5075.0,-0.14404,0.21619,7474.0,-0.12992,-1.19455,546.5,568.5,544.5,560.25,72671.0,7932.0,7975.4,7931.4,7952.6,1051189700.0,5248.03,5264.85,5245.82,5254.35,3998270000.0,40277.45,40521.71,40268.11,40369.44,122000000.0
2024-04-01,3049.0212,3078.488,3049.0212,3077.379,375400.0,192.24,192.87,189.03,189.5,5107800.0,7719.0005,-0.05751,-0.83719,83.14,84.49,82.6,83.71,321059.0,835.0,0.49374,1.02887,297.0,-0.59811,-0.96256,2235.7,2264.2,2230.0,2236.5,400.0,276.67163,280.75858,275.39267,280.3643,1742899.9,2684.0,0.21558,0.20717,430.76587,431.92307,427.9962,429.4854,717100.0,11268.0,-0.43921,-0.53193,1.755,1.853,1.706,1.837,169145.0,462.864,463.28003,455.63644,456.0525,794700.0,4982.0,-0.1319,-0.52744,2766.0,-0.04357,0.05218,1011.0,-0.05337,-0.44258,93.78522,94.46844,93.47728,94.07391,9504500.0,2391.0,-0.04779,-0.50576,1422.0,-0.1387,-0.10147,351.0,-0.11364,0.11253,3816.0,-0.8917,-0.47859,27.25063,27.97484,26.88853,27.96556,4167100.0,23445.0,-0.50654,-0.60185,5060.0,-0.14019,0.15881,8015.0005,-0.21972,-0.59437,562.0,562.75,547.25,557.0,43697.0,7932.0,7975.4,7931.4,7952.6,1051189700.0,5257.97,5263.95,5229.2,5243.77,3325930000.0,40646.7,40697.22,39706.45,39803.09,134500000.0
2024-04-02,3076.875,3085.5369,3063.9807,3074.959,367300.0,189.0,189.23,187.13,188.04,4477200.0,7404.0,-0.12171,-1.02452,84.04,85.5,83.85,85.15,344040.0,780.0,0.56942,0.71534,322.0,-0.16146,-0.79395,2252.0,2279.2,2247.6,2261.0,435.0,280.60474,281.2779,277.37366,279.3931,1839000.0,3385.0,0.51116,1.51003,430.28214,432.2361,429.2672,429.9122,837899.94,12046.001,-0.10245,-0.49234,1.837,1.881,1.778,1.862,170434.0,456.76843,458.6068,449.91824,451.2244,801700.0,4796.0,-0.07431,-0.67091,2885.0,-0.137,0.30041,1135.0,0.08821,0.06589,94.07391,94.97846,93.9007,94.83412,6759600.0,2797.0,0.13331,-0.20084,1388.0,-0.29364,-0.32036,328.0,-0.17172,-0.40846,3657.0,-0.88147,-0.44365,27.85414,28.33694,27.32491,28.21624,3680800.0,19686.0,-0.42085,-0.72915,5065.0,-0.03136,0.13269,9143.0,0.06636,0.72501,557.5,562.75,543.5,545.25,64529.0,7952.6,8015.6,7928.6,7935.1,1126449500.0,5204.29,5208.34,5184.05,5205.81,3886590000.0,39892.59,40151.05,39707.87,39838.91,115800010.0
2024-04-03,3074.893,3079.0203,3057.3972,3069.296,363200.03,187.68,188.78,184.27,184.92,6609299.5,6944.0,-0.15677,-1.29006,85.46,86.2,84.85,85.43,322549.0,763.0,-0.4467,0.60624,370.0,0.04816,-0.44847,2281.7,2298.8,2267.9,2294.4,285.0,279.4219,280.7874,277.36398,280.49893,1296700.0,2973.0,0.21446,0.75608,429.60873,430.77536,424.553,424.84705,758600.0,14131.0,-0.02726,-0.40477,1.852,1.906,1.836,1.841,133034.0,450.22787,452.42422,441.9844,442.17792,1271600.0,4583.0,0.00087,-0.82368,3271.0,0.17282,1.35529,1275.0,0.25,0.7183,93.60238,94.36259,93.37143,93.87183,15885399.0,2990.0,0.15891,-0.04753,1549.0,0.13397,0.34193,1379.0,2.88451,5.13612,3762.0,-0.38938,-0.37943,28.24409,29.25613,28.22552,29.13542,4499000.0,17728.0,-0.34367,-0.79045,4672.0,-0.07759,-0.45234,9056.0,-0.10478,0.60983,545.0,559.75,540.25,556.0,58686.0,7935.1,7937.4,7882.7,7937.4,1131676800.0,5194.37,5228.75,5194.37,5211.49,3703250000.0,39503.72,39625.9,39217.04,39451.85,123200010.0
2024-04-04,3074.893,3079.0203,3057.3972,3069.296,363200.03,185.93,188.0,182.81,183.29,6513800.0,7076.9995,-0.07539,-1.12235,85.66,87.22,84.64,86.59,359534.03,691.0,-0.45846,0.26125,393.0,-0.58501,-0.2733,2301.7,2302.9,2280.0,2288.8,251.0,282.2972,283.25882,280.7682,281.97025,1391000.0,2890.0,0.15925,0.66195,427.08563,432.51123,424.13568,430.67108,1398300.0,32322.0,1.49552,0.26424,1.844,1.853,1.769,1.774,179437.0,443.13577,449.56995,440.81363,444.56775,2219400.0,4513.0,-0.10933,-0.87203,3039.0,0.09277,0.86085,1206.0,-0.00083,0.44835,94.57429,95.59432,94.20862,95.56545,13373200.0,2752.0,0.0912,-0.20816,1595.0,-0.0087,0.55285,719.0,0.79302,1.59812,3671.0,-0.17801,-0.38599,29.22827,29.22827,27.95627,28.04912,3765300.0,17165.0,-0.38158,-0.80432,4849.0,-0.17841,-0.18608,7884.0,-0.23686,-0.79608,556.0,562.5,549.5,556.25,61299.0,7937.4,7990.4,7937.4,7975.9004,1138495500.0,5244.05,5256.59,5146.06,5147.21,4075680000.0,39928.33,40243.02,39773.14,39773.14,145100000.0
2024-04-05,3074.893,3079.0203,3057.3972,3069.296,363200.03,184.16,184.66,182.44,183.14,4130399.8,7046.0,-0.0055,-1.07262,86.86,87.63,86.32,86.91,353206.0,744.0,0.27179,0.48577,352.0,-0.01124,-0.50411,2289.2,2328.4,2267.4,2325.7,344.0,281.75867,284.12427,280.2585,283.855,879600.0,3032.0,0.50696,1.0334,429.1249,432.12228,426.6967,431.94205,892100.06,18947.0,0.45455,-0.23142,1.779,1.823,1.755,1.785,191179.0,442.66165,444.1226,437.81424,439.74933,1533800.0,4492.0,-0.12556,-0.87675,2732.0,0.16902,0.16554,1119.0,0.33056,0.11235,95.70016,97.91344,95.70016,97.85571,10216500.0,2675.0,0.34897,-0.24647,1393.0,0.09084,-0.26393,503.0,0.2702,0.51827,3822.0,0.04028,-0.3671,28.26266,28.80118,27.90984,28.35551,2573600.0,18618.0,-0.42687,-0.74406,4662.0,-0.04487,-0.46719,7380.0,-0.05421,-1.33097,556.0,574.75,555.0,567.25,106580.0,7975.9004,7975.9004,7884.5,7911.2,951509100.0,5158.95,5222.18,5157.21,5204.34,3386780000.0,39237.39,39274.76,38774.24,38992.08,129600000.0
2024-04-06,3074.893,3079.0203,3057.3972,3069.296,363200.03,184.16,184.66,182.44,183.14,4130399.8,6946.0,-0.01265,-1.09072,86.86,87.63,86.32,86.91,353206.0,550.0,-0.10277,-0.44193,279.0,-0.02787,-0.93244,2289.2,2328.4,2267.4,2325.7,344.0,281.75867,284.12427,280.2585,283.855,879600.0,2347.0,0.26455,-0.39596,429.1249,432.12228,426.6967,431.94205,892100.06,12737.0,0.1557,-0.51618,1.779,1.823,1.755,1.785,191179.0,442.66165,444.1226,437.81424,439.74933,1533800.0,4136.0,-0.15263,-1.15223,2024.0,-0.05332,-1.65656,978.0,0.21642,-0.47535,95.70016,97.91344,95.70016,97.85571,10216500.0,2120.0,0.09788,-0.62285,1256.0,0.01865,-0.91481,350.0,0.43443,-0.23164,14331.0,3.07478,0.78179,28.26266,28.80118,27.90984,28.35551,2573600.0,16540.0,-0.18009,-0.8129,4317.0,-0.15003,-0.93264,10262.0,0.34778,1.96448,556.0,574.75,555.0,567.25,106580.0,7975.9004,7975.9004,7884.5,7911.2,951509100.0,5158.95,5222.18,5157.21,5204.34,3386780000.0,39237.39,39274.76,38774.24,38992.08,129600000.0
